사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019051400100522,2019년 5월 14일 18시,화요일,충청남도 천안시 동남구 용곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,66세,상해없음,승용,남,52세,경상
2019051400100559,2019년 5월 14일 19시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,20세,상해없음,이륜,남,39세,경상
2019051400100665,2019년 5월 14일 22시,화요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,자전거,남,56세,경상,이륜,남,41세,경상
2019051500100113,2019년 5월 15일 07시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,승용,남,59세,경상
2019051500100225,2019년 5월 15일 10시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,이륜,남,24세,경상
2019051500100259,2019년 5월 15일 11시,수요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,남,64세,중상
2019051500100452,2019년 5월 15일 16시,수요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,23세,상해없음,보행자,여,63세,경상
2019051500100454,2019년 5월 15일 16시,수요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로부근,이륜,남,75세,경상,화물,남,79세,상해없음
2019051500100592,2019년 5월 15일 19시,수요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,승용,여,26세,경상
2019051600100168,2019년 5월 16일 08시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,38세,경상
2019051600100169,2019년 5월 16일 08시,목요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,보행자,여,17세,중상
2019051600100170,2019년 5월 16일 08시,목요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,74세,상해없음,승용,여,40세,경상
2019051600100219,2019년 5월 16일 09시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,27세,부상신고,승용,여,26세,경상
2019051600100335,2019년 5월 16일 12시,목요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,32세,상해없음,화물,남,49세,중상
2019051600100520,2019년 5월 16일 17시,목요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,보행자,여,82세,중상
2019051600100567,2019년 5월 16일 18시,목요일,충청남도 천안시 동남구 안서동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,39세,경상
2019051600100677,2019년 5월 16일 21시,목요일,충청남도 천안시 동남구 삼룡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,57세,상해없음,승용,남,40세,경상
2019051700100305,2019년 5월 17일 13시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,남,77세,상해없음,승용,여,50세,경상
2019051700100308,2019년 5월 17일 13시,금요일,충청남도 천안시 동남구 사직동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,여,55세,경상
2019051700100471,2019년 5월 17일 17시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,보행자,여,4세,경상
2019051700100521,2019년 5월 17일 18시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,74세,경상
2019051700100651,2019년 5월 17일 21시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,33세,상해없음,승용,남,28세,경상
2019051700100711,2019년 5월 17일 23시,금요일,충청남도 천안시 서북구 두정동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41세,중상,승용,남,32세,중상
2019051800100039,2019년 5월 18일 00시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,화물,남,28세,상해없음,보행자,남,55세,경상
2019051800100073,2019년 5월 18일 01시,토요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,보행자,여,31세,중상
2019051800100200,2019년 5월 18일 09시,토요일,충청남도 천안시 서북구 부대동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,승합,남,43세,경상
2019051800100235,2019년 5월 18일 10시,토요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,40세,경상
2019051800100273,2019년 5월 18일 11시,토요일,충청남도 천안시 서북구 두정동,중상사고,0,1,1,1,차대사람 - 차도통행중,중앙선침범,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,여,25세,중상
2019051800100542,2019년 5월 18일 18시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,39세,상해없음,보행자,여,17세,경상
2019051800100635,2019년 5월 18일 21시,토요일,충청남도 천안시 동남구 안서동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,이륜,남,51세,중상
2019051800100636,2019년 5월 18일 21시,토요일,충청남도 천안시 동남구 청당동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,이륜,남,23세,경상
2019051800100661,2019년 5월 18일 22시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 지하차도(도로)내,승용,남,26세,상해없음,승용,여,25세,경상
2019051800100662,2019년 5월 18일 22시,토요일,충청남도 천안시 동남구 오룡동,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,27세,중상,승용,남,42세,경상
2019051800100683,2019년 5월 18일 23시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,30세,상해없음,승용,여,36세,경상
2019051900100035,2019년 5월 19일 00시,일요일,충청남도 천안시 서북구 성성동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,승용,남,29세,중상
2019051900100109,2019년 5월 19일 06시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,28세,경상
2019051900100119,2019년 5월 19일 07시,일요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,43세,상해없음,승용,남,37세,경상
2019051900100219,2019년 5월 19일 12시,일요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,이륜,남,27세,경상
2019051900100269,2019년 5월 19일 14시,일요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,2,차대차 - 측면충돌,중앙선침범,젖음/습기,비,교차로 - 교차로부근,화물,남,67세,상해없음,승용,남,36세,중상
2019051900100270,2019년 5월 19일 14시,일요일,충청남도 천안시 서북구 신당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,20세,상해없음,승용,남,30세,경상
2019052000100133,2019년 5월 20일 08시,월요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,25세,경상
2019052000100167,2019년 5월 20일 09시,월요일,충청남도 천안시 서북구 백석동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승용,여,32세,경상
2019052000100306,2019년 5월 20일 13시,월요일,충청남도 천안시 동남구 삼룡동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,여,31세,중상
2019052000100384,2019년 5월 20일 15시,월요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,53세,상해없음,보행자,여,10세,경상
2019052000100436,2019년 5월 20일 16시,월요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,70세,상해없음,승용,남,50세,경상
2019052000100590,2019년 5월 20일 19시,월요일,충청남도 천안시 동남구 병천면,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,이륜,남,24세,중상
2019052000100674,2019년 5월 20일 22시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,보행자,여,29세,경상
2019052100100078,2019년 5월 21일 04시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,2,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,남,72세,상해없음
2019052100100152,2019년 5월 21일 08시,화요일,충청남도 천안시 서북구 업성동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,69세,중상
2019052100100155,2019년 5월 21일 08시,화요일,충청남도 천안시 동남구 풍세면,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,기타 - 기타,특수,남,30세,중상,,,,
2019052100100252,2019년 5월 21일 10시,화요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,자전거,남,88세,중상
2019052100100254,2019년 5월 21일 10시,화요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,개인형이동수단(PM),남,37세,경상
2019052100100322,2019년 5월 21일 12시,화요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,남,29세,경상
2019052100100379,2019년 5월 21일 14시,화요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,21세,상해없음,승용,남,23세,경상
2019052100100450,2019년 5월 21일 16시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,48세,상해없음,승용,여,55세,경상
2019052100100452,2019년 5월 21일 16시,화요일,충청남도 천안시 동남구 대흥동,중상사고,0,1,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,67세,상해없음,승용,남,24세,경상
2019052100100503,2019년 5월 21일 17시,화요일,충청남도 천안시 동남구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승합,남,47세,상해없음
2019052100100504,2019년 5월 21일 17시,화요일,충청남도 천안시 동남구 목천읍,중상사고,0,1,7,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,중상,승합,남,43세,경상
2019052100100555,2019년 5월 21일 18시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,4,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,승용,남,63세,경상
